No,Size,Type,IsDegradeRead,replicas,nativeec,microec,NativeecTimes,MicroecTimes
8251,82509824,GET,True,12647.945,23716.78,19131.649,1.88,1.51
10079,82509824,PUT,False,40687.637,45134.033,25184.48,1.11,0.62
9003,82509824,GET,True,12647.55,28227.112,18018.178,2.23,1.42
5392,82509824,GET,True,12645.233,29655.887,16721.412,2.35,1.32
9415,82509824,GET,True,12645.883,30608.13,14733.382,2.42,1.17
8792,82509824,PUT,False,40712.838,45028.376,32380.394,1.11,0.8
10827,82509824,PUT,False,40739.714,43676.3,25151.969,1.07,0.62
3723,82509824,PUT,False,39999.292,47496.605,30535.473,1.19,0.76
10268,82509824,GET,True,12647.81,26771.259,35881.423,2.12,2.84
9118,82509824,PUT,False,40590.167,46867.215,25956.314,1.15,0.64
8930,82509824,GET,True,12647.416,25941.712,18737.986,2.05,1.48
10435,82509824,GET,True,12645.189,29002.048,18866.211,2.29,1.49
10068,82509824,GET,True,12648.39,28358.383,18700.752,2.24,1.48
7496,82509824,GET,True,12647.593,28892.971,16840.417,2.28,1.33
9137,82509824,GET,True,12644.288,28526.285,17592.493,2.26,1.39
4027,82509824,PUT,False,39800.074,47146.056,35485.061,1.18,0.89
9722,82509824,GET,True,12644.724,24745.78,18124.404,1.96,1.43
9132,82509824,GET,True,12645.952,27701.878,15198.998,2.19,1.2
9859,82509824,GET,True,12648.212,30726.255,18790.474,2.43,1.49
10372,82509824,PUT,False,40664.513,45345.756,26220.398,1.12,0.64
8305,82509824,GET,True,13199.09,28204.301,17511.454,2.14,1.33
9537,82509824,GET,True,12645.462,30406.593,18709.218,2.4,1.48
10022,82509824,GET,True,12646.145,27349.403,15383.906,2.16,1.22
7410,82509824,GET,True,12645.816,27981.402,14530.232,2.21,1.15
10276,82509824,GET,True,12647.205,28341.687,15444.116,2.24,1.22
8916,82509824,GET,True,12643.686,30632.089,15452.616,2.42,1.22
9107,82509824,GET,True,12647.051,28219.623,19029.756,2.23,1.5
8457,82509824,GET,True,12648.052,27295.658,29854.928,2.16,2.36
10490,82509824,GET,True,12647.282,28049.714,18886.499,2.22,1.49
6764,82509824,PUT,False,39873.122,46147.463,22003.726,1.16,0.55
10292,82657280,GET,True,12668.946,28381.101,15245.915,2.24,1.2
527,83017728,GET,True,12730.292,30483.847,17813.929,2.39,1.4
1409,83017728,PUT,False,43297.333,47803.152,36348.55,1.1,0.84
2678,83017728,GET,True,12721.392,28188.779,17074.925,2.22,1.34
6109,83181568,GET,True,12746.203,30226.951,16087.397,2.37,1.26
5971,83214336,GET,True,12753.966,27985.504,27788.558,2.19,2.18
4297,83247104,GET,True,14019.424,27807.53,25303.372,1.98,1.8
1850,83247104,GET,True,12758.984,28762.148,13246.137,2.25,1.04
10248,83492864,GET,True,12800.756,28854.816,29546.403,2.25,2.31
6027,83525632,GET,True,12927.838,27547.212,24646.349,2.13,1.91
7309,83574784,GET,True,13509.926,25429.666,37989.292,1.88,2.81
8345,83574784,GET,True,12807.395,31192.687,18180.932,2.44,1.42
10171,83689472,GET,True,12825.741,31218.867,28965.17,2.43,2.26
5912,83886080,GET,True,12854.072,29295.309,16880.046,2.28,1.31
4295,83886080,GET,True,12853.916,29127.005,15146.82,2.27,1.18
4866,83886080,GET,True,13928.987,30091.616,38225.817,2.16,2.74
4011,83886080,GET,True,12853.826,29014.302,16512.721,2.26,1.28
10424,83918848,GET,True,12861.057,31099.991,17180.13,2.42,1.34
9673,83918848,GET,True,12859.806,27072.049,18702.303,2.11,1.45
7636,83918848,GET,True,12859.116,28619.928,13358.147,2.23,1.04
8625,83918848,GET,True,13408.291,28494.85,15838.977,2.13,1.18
10009,83935232,GET,True,12864.314,27174.408,36782.741,2.11,2.86
9941,83935232,GET,True,12881.177,29018.608,19601.525,2.25,1.52
9420,83935232,GET,True,12861.792,28304.277,18002.722,2.2,1.4
10938,83935232,GET,True,12861.216,29731.51,17525.717,2.31,1.36
10162,84213760,GET,True,12913.744,30916.776,14260.759,2.39,1.1
10402,84213760,GET,True,12903.755,26455.354,13335.517,2.05,1.03
9467,84246528,GET,True,12910.617,30577.59,38949.031,2.37,3.02
10953,84246528,GET,True,12909.843,29934.667,19359.397,2.32,1.5
9380,84246528,GET,True,12909.053,29433.639,18537.971,2.28,1.44
8735,84295680,GET,True,12933.842,30993.212,57941.051,2.4,4.48
8432,84459520,GET,True,12946.453,31314.535,18453.023,2.42,1.43
2351,84459520,GET,True,12942.073,27636.04,16485.719,2.14,1.27
5121,84525056,GET,True,12965.047,30339.843,17034.926,2.34,1.31
8375,84525056,GET,True,12969.934,26375.906,19268.377,2.03,1.49
10768,84803584,GET,True,12994.775,27859.955,52272.592,2.14,4.02
7444,85966848,GET,True,13190.709,27140.21,27508.118,2.06,2.09
601,86065152,GET,True,13187.788,29759.871,17184.205,2.26,1.3
2949,86900736,GET,True,13321.13,29075.965,17838.389,2.18,1.34
2319,86900736,GET,True,13321.261,30653.411,17677.775,2.3,1.33
2225,86900736,GET,True,13334.367,31413.868,17179.295,2.36,1.29
2062,86900736,GET,True,13319.867,32164.451,29677.472,2.41,2.23
1979,86900736,GET,True,13314.766,29775.784,16882.615,2.24,1.27
2573,86900736,GET,True,13315.198,29795.15,17526.389,2.24,1.32
1944,86900736,GET,True,13332.492,31396.157,15646.214,2.35,1.17
3025,86900736,GET,True,13319.941,28893.353,15117.888,2.17,1.13
1906,86900736,GET,True,13315.83,29868.579,17116.527,2.24,1.29
1076,86900736,GET,True,13321.938,30564.017,39844.533,2.29,2.99
63,86900736,GET,True,13315.262,29801.298,17493.331,2.24,1.31
2507,86900736,GET,True,13337.161,30000.573,53037.908,2.25,3.98
1620,86900736,GET,True,13331.98,29267.473,17242.898,2.2,1.29
2810,86900736,GET,True,13314.73,31344.783,39348.085,2.35,2.96
2310,86900736,GET,True,13314.914,29601.495,53204.993,2.22,4.0
2338,86900736,GET,True,13315.33,28897.486,15494.621,2.17,1.16
1829,86900736,GET,True,13321.962,30658.519,16770.93,2.3,1.26
1679,86900736,GET,True,13331.418,28832.363,17035.651,2.16,1.28
2729,86900736,GET,True,13886.717,31297.766,17772.802,2.25,1.28
2082,86900736,GET,True,13315.581,28946.034,17882.586,2.17,1.34
1530,86900736,GET,True,13341.984,30286.082,16936.524,2.27,1.27
1926,86900736,GET,True,13330.948,30152.77,17826.185,2.26,1.34
977,86900736,GET,True,13329.122,31422.765,17726.832,2.36,1.33
2742,86900736,GET,True,13320.651,31683.105,17221.896,2.38,1.29
436,86900736,GET,True,13331.598,30615.376,17598.343,2.3,1.32
1522,86900736,GET,True,13348.339,31649.884,18452.457,2.37,1.38
2026,87965696,PUT,False,45862.773,50238.741,25926.361,1.1,0.57
1493,87965696,GET,True,13492.511,29897.69,17854.587,2.22,1.32
240,88768512,GET,True,13619.49,30155.324,18213.915,2.21,1.34
2581,88801280,GET,True,13623.232,30210.99,18128.554,2.22,1.33
9180,89014272,GET,True,13656.832,30132.215,19581.2,2.21,1.43
1951,89079808,GET,True,13650.527,32033.865,29427.658,2.35,2.16
7686,89161728,GET,True,13680.981,33274.936,36760.31,2.43,2.69
5300,89161728,GET,True,13663.042,31212.778,17231.727,2.28,1.26
4767,89161728,GET,True,13858.852,29298.256,17434.617,2.11,1.26
4491,89161728,GET,True,13680.772,30354.959,16775.551,2.22,1.23
6388,89702400,GET,True,13748.18,32701.705,16468.098,2.38,1.2
3455,89997312,GET,True,13806.482,32466.707,17146.222,2.35,1.24
10951,90095616,GET,True,13805.738,29676.874,15280.893,2.15,1.11
5586,90144768,GET,True,13830.028,32166.908,18249.736,2.33,1.32
4257,90456064,GET,True,13877.405,29746.828,18228.041,2.14,1.31
3427,90734592,GET,True,13903.521,32517.229,14474.541,2.34,1.04
5666,91308032,GET,True,13991.969,30385.932,15539.855,2.17,1.11
6031,91488256,GET,True,14038.214,33023.082,29161.321,2.35,2.08
4083,91488256,GET,True,14039.041,33347.792,16439.821,2.38,1.17
7992,91488256,GET,True,14037.329,31968.352,18403.09,2.28,1.31
5011,91488256,GET,True,14036.5,31497.12,17552.877,2.24,1.25
3206,91488256,GET,True,14035.647,31922.741,53179.462,2.27,3.79
5344,91488256,GET,True,14402.948,32154.24,17799.555,2.23,1.24
3050,91504640,GET,True,14039.865,31517.515,15337.303,2.24,1.09
9162,92979200,GET,True,14266.712,31465.568,21253.306,2.21,1.49
8570,92979200,GET,True,14264.523,30460.036,16703.954,2.14,1.17
8628,92979200,GET,True,14808.008,34364.226,16577.355,2.32,1.12
9846,93470720,GET,True,14330.505,31967.685,21444.573,2.23,1.5
4470,94158848,GET,True,14431.256,31718.909,18757.281,2.2,1.3
2409,94404608,GET,True,14465.129,32541.599,19016.225,2.25,1.31
5539,94814208,GET,True,14527.391,33388.127,30873.609,2.3,2.13
10557,94830592,GET,True,14529.628,34802.283,16972.119,2.4,1.17
760,95682560,GET,True,14661.899,32495.159,19528.14,2.22,1.33
9987,95813632,GET,True,14680.649,34062.197,21046.456,2.32,1.43
8247,95813632,GET,True,14680.535,30388.895,17858.758,2.07,1.22
9401,95813632,GET,True,14681.06,32621.063,17255.888,2.22,1.18
4962,95830016,GET,True,14683.929,31937.659,18232.971,2.18,1.24
4031,95961088,GET,True,14709.73,33305.179,19001.703,2.26,1.29
6131,95977472,GET,True,15385.401,34944.456,28441.739,2.27,1.85
4870,96403456,GET,True,14771.197,31539.272,55622.732,2.14,3.77
4743,96403456,GET,True,16595.776,35185.059,54880.222,2.12,3.31
10184,96403456,GET,True,14778.927,32471.89,21532.988,2.2,1.46
8666,96550912,GET,True,14794.199,33093.259,16450.057,2.24,1.11
3313,97435648,GET,True,14929.274,35159.707,39206.363,2.36,2.63
6714,97435648,GET,True,14939.78,32187.397,43026.585,2.15,2.88
10420,97484800,GET,True,14954.238,32462.239,21787.345,2.17,1.46
5048,97714176,GET,True,15352.574,33616.916,17068.798,2.19,1.11
9793,98025472,GET,True,15020.565,33250.164,22291.887,2.21,1.48
4933,98156544,GET,True,15415.241,32334.716,31287.605,2.1,2.03
7720,98156544,GET,True,15479.981,33848.664,15651.336,2.19,1.01
5718,98156544,GET,True,15387.08,35481.462,53916.385,2.31,3.5
10221,98828288,GET,True,15153.923,33881.306,18510.779,2.24,1.22
9775,98828288,GET,True,15143.272,33751.638,30301.079,2.23,2.0
10955,99467264,GET,True,15240.001,33200.632,22597.712,2.18,1.48
9060,99598336,GET,True,15276.98,33452.891,40151.112,2.19,2.63
8248,99876864,GET,True,15303.735,32394.426,21577.868,2.12,1.41
9899,99876864,GET,True,15320.158,35502.849,54000.247,2.32,3.52
7106,100073472,GET,True,15334.766,34420.4,41542.619,2.24,2.71
9169,100073472,GET,True,15334.232,28761.378,22768.936,1.88,1.48
8324,100073472,GET,True,15333.383,32149.663,18283.525,2.1,1.19
5686,100073472,GET,True,15335.227,35008.622,19902.015,2.28,1.3
9996,100073472,GET,True,15349.691,34583.06,22123.356,2.25,1.44
4628,100286464,GET,True,15366.377,36476.912,15963.167,2.37,1.04
10901,100810752,GET,True,15445.34,33612.904,40876.925,2.18,2.65
9986,100859904,GET,True,15453.11,34515.995,18772.896,2.23,1.21
4292,101367808,GET,True,15531.719,35202.07,31296.2,2.27,2.01
6813,101466112,GET,True,15562.416,36509.302,20325.843,2.35,1.31
6519,101466112,GET,True,15562.3,34895.16,18018.816,2.24,1.16
5585,101466112,GET,True,15685.11,35030.885,20200.927,2.23,1.29
4263,101466112,GET,True,15563.02,34551.788,19297.703,2.22,1.24
7251,101859328,GET,True,15607.697,36786.059,20423.087,2.36,1.31
4787,101859328,GET,True,21731.343,37105.208,18251.22,1.71,0.84
6843,101859328,GET,True,15963.976,35985.829,16222.798,2.25,1.02
6995,101859328,GET,True,15625.223,35360.921,18089.717,2.26,1.16
10563,101859328,PUT,False,50343.24,55011.347,28328.397,1.09,0.56
6118,101859328,GET,True,15621.804,36818.222,16123.051,2.36,1.03
9628,101875712,GET,True,15629.133,34792.467,23162.036,2.23,1.48
10548,102432768,GET,True,15710.223,35785.035,23024.682,2.28,1.47
6929,102481920,GET,True,15712.137,32335.414,18697.545,2.06,1.19
5653,103088128,GET,True,15794.557,34876.1,19269.671,2.21,1.22
7276,105103360,GET,True,16115.391,34997.757,33393.462,2.17,2.07
7862,105103360,GET,True,16117.353,36162.274,28093.455,2.24,1.74
5518,105103360,GET,True,16119.719,35610.211,21176.922,2.21,1.31
7864,105103360,GET,True,16114.498,38690.176,20496.795,2.4,1.27
4608,105447424,GET,True,16189.437,36919.993,17986.225,2.28,1.11
7089,105447424,GET,True,16161.16,38505.793,18162.545,2.38,1.12
9230,106987520,GET,True,16392.197,35572.203,20319.793,2.17,1.24
450,107085824,GET,True,16425.299,32297.102,34435.388,1.97,2.1
10450,107118592,GET,True,16411.757,37285.744,22580.09,2.27,1.38
9339,107118592,GET,True,16412.57,38024.173,25450.45,2.32,1.55
4908,107200512,GET,True,16424.943,35617.957,20793.556,2.17,1.27
5599,107315200,GET,True,16442.54,36092.827,20029.034,2.2,1.22
1463,107757568,GET,True,16523.711,35791.795,17763.566,2.17,1.08
1982,107757568,GET,True,16509.967,36623.514,22381.381,2.22,1.36
1783,107757568,GET,True,16513.127,36790.675,55753.465,2.23,3.38
10080,109051904,GET,True,16729.528,40507.943,19714.79,2.42,1.18
3173,109051904,GET,True,16950.558,37691.046,21331.401,2.22,1.26
8966,109051904,GET,True,16708.298,40216.18,17400.239,2.41,1.04
8636,109051904,GET,True,16709.339,37171.07,35698.577,2.22,2.14
3634,109051904,GET,True,16708.797,37464.081,17408.718,2.24,1.04
8717,109051904,GET,True,16719.1,36792.709,24401.954,2.2,1.46
4910,109658112,GET,True,16801.645,32748.547,21617.813,1.95,1.29
10658,109690880,GET,True,16806.924,37095.239,22243.085,2.21,1.32
10516,110067712,GET,True,16884.917,37170.041,20844.619,2.2,1.23
104,110198784,GET,True,16884.044,40032.834,34562.362,2.37,2.05
1719,110198784,GET,True,16883.578,37857.723,22878.191,2.24,1.36
1707,110198784,PUT,False,57538.35,62489.586,43577.39,1.09,0.76
9823,110215168,GET,True,16886.866,36671.873,33496.429,2.17,1.98
3890,110215168,GET,True,16901.85,37253.977,23167.041,2.2,1.37
487,110215168,GET,True,16885.758,36957.205,22895.181,2.19,1.36
8801,110231552,GET,True,16905.645,34853.863,40892.249,2.06,2.42
10160,110247936,GET,True,16909.67,37474.719,22104.731,2.22,1.31
5229,110297088,PUT,False,53810.303,61285.463,29544.954,1.14,0.55
5906,110460928,GET,True,16942.694,34499.5,23084.85,2.04,1.36
9252,110477312,GET,True,16926.332,37736.281,25742.624,2.23,1.52
8117,110886912,GET,True,19744.029,39938.087,22083.468,2.02,1.12
7247,110886912,GET,True,16990.347,40805.338,21726.769,2.4,1.28
3464,111493120,GET,True,17939.23,38142.819,28376.869,2.13,1.58
8789,111509504,GET,True,17105.682,40680.794,42525.937,2.38,2.49
8777,111788032,GET,True,17127.524,37387.45,25499.265,2.18,1.49
9912,111788032,GET,True,17132.544,38024.643,21652.907,2.22,1.26
9297,111788032,GET,True,17146.162,36710.509,34046.712,2.14,1.99
10059,112279552,GET,True,17202.736,37612.401,37511.131,2.19,2.18
6038,112541696,GET,True,18901.649,40042.893,35885.959,2.12,1.9
6973,112541696,GET,True,18909.05,38922.862,55550.844,2.06,2.94
4587,112885760,GET,True,17310.129,38091.373,22130.804,2.2,1.28
6442,116539392,GET,True,18317.491,40632.358,24381.234,2.22,1.33
1992,117899264,GET,True,18065.131,41982.722,19758.888,2.32,1.09
1015,117899264,GET,True,18065.341,38784.109,34281.559,2.15,1.9
6978,118226944,GET,True,20102.061,41290.291,34449.831,2.05,1.71
7872,118538240,GET,True,18162.134,39309.991,21746.237,2.16,1.2
3983,119816192,GET,True,18357.444,36074.105,22287.494,1.97,1.21
9626,120242176,GET,True,18422.227,44921.956,27581.063,2.44,1.5
5340,120258560,GET,True,20734.755,41934.091,20166.46,2.02,0.97
5473,120258560,GET,True,18424.952,44238.753,23405.533,2.4,1.27
9275,120307712,GET,True,18444.458,40388.297,23778.28,2.19,1.29
5388,120602624,GET,True,18503.684,43303.728,25186.696,2.34,1.36
5803,120602624,GET,True,18494.817,40929.294,42553.942,2.21,2.3
10109,120733696,GET,True,18499.26,39509.532,33684.651,2.14,1.82
10140,120733696,GET,True,18516.66,36958.352,24303.604,2.0,1.31
6853,121192448,GET,True,18580.889,39120.509,19250.141,2.11,1.04
2050,121733120,GET,True,18666.761,44529.21,25593.791,2.39,1.37
4568,122093568,GET,True,18723.49,43759.936,19185.165,2.34,1.02
7042,122093568,GET,True,18720.3,43997.883,35442.695,2.35,1.89
5535,122093568,GET,True,18707.421,40780.261,21474.763,2.18,1.15
8297,122093568,PUT,False,60346.228,65575.813,36226.573,1.09,0.6
6969,122093568,GET,True,18723.787,45055.325,31090.188,2.41,1.66
3996,122093568,GET,True,18721.466,41187.982,20574.13,2.2,1.1
10590,123404288,GET,True,18920.623,37451.016,34029.248,1.98,1.8
8862,124272640,GET,True,19608.214,46493.658,37129.337,2.37,1.89
4821,124403712,GET,True,19077.439,42663.432,23762.968,2.24,1.25
3092,124403712,GET,True,19068.797,44861.681,20321.754,2.35,1.07
5707,124518400,GET,True,20158.601,43561.083,21397.307,2.16,1.06
724,125108224,GET,True,19187.724,42202.421,24367.197,2.2,1.27
7392,125386752,GET,True,19230.105,45527.26,25169.463,2.37,1.31
5410,125730816,GET,True,19293.596,45268.715,23506.134,2.35,1.22
10451,126271488,PUT,False,62443.729,74238.793,40237.535,1.19,0.64
10478,126271488,GET,True,19361.942,44431.312,28076.887,2.29,1.45
3490,126713856,GET,True,19430.227,45445.015,22259.069,2.34,1.15
10687,128172032,GET,True,19650.995,42797.25,28995.525,2.18,1.48
1176,128532480,GET,True,19696.586,43988.273,27329.459,2.23,1.39
10823,128548864,GET,True,19699.293,52342.168,29939.02,2.66,1.52
10032,128565248,GET,True,19699.783,43897.604,29805.37,2.23,1.51
5377,129056768,GET,True,19772.682,46905.376,58391.99,2.37,2.95
10326,129646592,GET,True,19869.572,43450.634,29167.102,2.19,1.47
8791,129695744,GET,True,19870.728,42070.048,28404.172,2.12,1.43
4373,129794048,GET,True,20437.565,46749.209,24062.331,2.29,1.18
10019,129925120,GET,True,19907.371,45954.369,25884.869,2.31,1.3
8619,129925120,GET,True,19916.523,48284.894,30313.11,2.42,1.52
6800,130007040,GET,True,19918.398,47049.78,25069.516,2.36,1.26
7061,130007040,PUT,False,63995.794,71610.204,50182.564,1.12,0.78
4356,131301376,GET,True,20115.38,45379.694,20841.95,2.26,1.04
3892,131596288,GET,True,20177.324,45021.979,20889.104,2.23,1.04
3549,131612672,PUT,False,64170.152,82944.197,59332.417,1.29,0.92
9396,131858432,GET,True,20202.072,44779.628,29476.675,2.22,1.46
5025,131858432,GET,True,20719.099,45495.023,23623.648,2.2,1.14
5650,132055040,GET,True,20234.273,46024.382,36980.986,2.27,1.83
1408,132939776,GET,True,20384.886,45799.325,58717.664,2.25,2.88
1662,132939776,GET,True,20382.299,46627.54,36869.592,2.29,1.81
1866,132939776,PUT,False,69355.037,72673.78,40658.555,1.05,0.59
972,132939776,GET,True,20389.557,48207.063,45601.055,2.36,2.24
73,132939776,GET,True,20366.774,44120.874,26930.547,2.17,1.32
6617,133005312,GET,True,20393.977,45782.064,26490.076,2.24,1.3
5818,133005312,GET,True,21039.742,44062.778,25204.196,2.09,1.2
4348,133005312,GET,True,20381.588,45225.777,29585.827,2.22,1.45
5464,134463488,GET,True,20612.515,48097.448,58011.546,2.33,2.81
7084,134463488,GET,True,20601.144,45281.179,24417.146,2.2,1.19
1453,135217152,GET,True,20731.459,48598.921,29199.165,2.34,1.41
5179,136708096,GET,True,20945.458,49817.887,24484.974,2.38,1.17
10578,137396224,GET,True,21049.774,45634.894,28004.205,2.17,1.33
5982,139001856,GET,True,21540.609,48266.779,24472.53,2.24,1.14
8530,139378688,GET,True,21367.938,60281.325,47077.821,2.82,2.2
9790,139395072,GET,True,21372.825,46510.701,31122.349,2.18,1.46
5925,139902976,GET,True,21441.876,47884.21,29421.559,2.23,1.37
1777,140279808,GET,True,21494.003,50819.261,28469.271,2.36,1.32
9399,141983744,GET,True,21752.329,45672.961,40303.504,2.1,1.85
9884,142458880,GET,True,21825.817,49064.787,31904.179,2.25,1.46
3255,143474688,GET,True,22267.212,50075.002,39859.449,2.25,1.79
6788,145391616,GET,True,22274.25,46499.383,30380.685,2.09,1.36
8933,146030592,GET,True,22372.649,44587.395,44058.413,1.99,1.97
9087,146112512,GET,True,22403.234,53759.821,28318.293,2.4,1.26
9869,146112512,GET,True,22385.848,49517.187,31504.745,2.21,1.41
6541,146604032,GET,True,22476.719,52185.745,25298.142,2.32,1.13
4383,146767872,GET,True,22498.49,50577.489,59614.925,2.25,2.65
5384,146784256,GET,True,24343.145,53026.688,60866.786,2.18,2.5
8883,146898944,GET,True,22524.747,54118.755,47998.395,2.4,2.13
7057,147554304,GET,True,22606.008,47618.825,26876.152,2.11,1.19
6290,148062208,GET,True,24682.568,45528.386,25590.438,1.84,1.04
9425,148471808,GET,True,22746.223,44771.297,26291.869,1.97,1.16
10721,148471808,GET,True,22747.121,49887.278,60065.846,2.19,2.64
10017,148471808,GET,True,22762.238,54944.809,34729.282,2.41,1.53
8921,148471808,GET,True,22763.227,50912.432,34027.888,2.24,1.49
9090,148471808,GET,True,22746.387,53925.476,33174.667,2.37,1.46
9265,150061056,GET,True,23004.211,55118.668,33160.261,2.4,1.44
8630,150093824,GET,True,23002.941,55698.81,33963.612,2.42,1.48
792,151633920,GET,True,23232.634,51196.406,42866.926,2.2,1.85
615,151633920,GET,True,23232.507,50538.189,32660.326,2.18,1.41
863,151633920,GET,True,23233.553,54809.775,32775.829,2.36,1.41
1491,151633920,GET,True,23232.142,51500.887,62001.313,2.22,2.67
507,151633920,GET,True,23231.571,43852.944,32295.213,1.89,1.39
6826,152584192,GET,True,23376.373,50222.547,29394.339,2.15,1.26
9871,153845760,GET,True,23571.711,54113.386,31132.191,2.3,1.32
6387,154238976,GET,True,27151.95,51475.858,32121.2,1.9,1.18
9960,154386432,GET,True,23672.677,54120.735,34096.245,2.29,1.44
3165,158695424,GET,True,24311.962,54095.842,30912.903,2.23,1.27
4074,159301632,GET,True,24421.878,50741.823,41486.16,2.08,1.7
5423,159956992,GET,True,24507.558,57637.385,60121.126,2.35,2.45
3208,160874496,GET,True,24938.371,58601.364,42135.581,2.35,1.69
